period_end,gti,ghi,clearsky_ghi,clearsky_gti,albedo,winddirAvg,humidityHigh,humidityLow,humidityAvg,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,e,pev,ssr,ssrc,str,strc,tcc,delta,e_a,e_s,R_n,G,psi,ET_0
2023-06-13 23:00:00+00:00,0,0,0,0,0.16,180.0,82.0,72.0,76.0,14.0,12.0,13.0,3.0,0.0,0.0,3.0,0.0,0.0,9.0,8.0,9.0,14.0,12.0,13.0,14.0,12.0,13.0,1014.9,1013.88,-1.02,0.0,0.0,-0.018807346,-0.025806746,3.5999987713086764e-18,0.0,-0.213191,-0.3151675625,0.44628066,0.09797057210130243,1.1480604779781116,1.500584366236124,-0.213191,-0.1065955,0.067456935,-0.02575650627261131
2023-06-14 00:00:00+00:00,0,0,0,0,0.16,180.0,85.0,80.0,82.0,12.0,11.0,11.0,3.0,0.0,0.0,3.0,0.0,0.0,9.0,8.0,9.0,12.0,11.0,11.0,12.0,11.0,11.0,1014.9,1013.88,-1.02,0.0,0.0,-0.01696407,-0.021967018,3.5999987713086764e-18,0.0,-0.22194075,-0.3127045,0.04274369,0.0872546695224779,1.1480604779781116,1.357639006076392,-0.22194075,-0.110970375,0.067456935,-0.025534831975512807
2023-06-14 01:00:00+00:00,0,0,0,0,0.16,180.0,88.0,84.0,85.0,11.0,11.0,11.0,4.0,0.0,0.0,5.0,0.0,0.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,1014.9,1013.88,0.0,0.0,0.0,-0.015448895,-0.01794839,3.5999987713086764e-18,0.0,-0.245706125,-0.30934075,0.05822611,0.0872546695224779,1.1480604779781116,1.312714139105828,-0.245706125,-0.1228530625,0.067456935,-0.028269097122675068
2023-06-14 02:00:00+00:00,0,0,0,0,0.16,180.0,91.0,88.0,89.0,11.0,10.0,10.0,3.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,9.0,11.0,10.0,10.0,11.0,10.0,10.0,1014.9,1013.88,1.02,0.0,0.0,-0.013875348,-0.013813402,3.5999987713086764e-18,0.0,-0.26234775,-0.2997838125,0.011710227,0.08228276324952875,1.1480604779781116,1.2703383792226033,-0.26234775,-0.131173875,0.067456935,-0.029408943674576665
2023-06-14 03:00:00+00:00,0,1,1,1,0.16,180.0,93.0,91.0,92.0,10.0,10.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,1014.9,1013.88,1.02,0.0,0.0,-0.012466673,-0.010314799,0.0019991257324218,0.0020196394042968,-0.2671016875,-0.2852286875,0.06265414,0.08228276324952875,1.1480604779781116,1.2279626193393784,-0.2655623606860352,-0.1327811803430176,0.067456935,-0.02976929860272567
2023-06-14 04:00:00+00:00,29,40,47,23,0.16,180.0,94.0,86.0,92.0,12.0,9.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,9.0,12.0,9.0,10.0,12.0,9.0,10.0,1013.88,1013.88,0.0,0.0,0.0,-0.019101076,-0.031447534,0.122399875,0.1213550625,-0.24275725,-0.2697534375,0.17690611,0.08228276324952875,1.1480604779781116,1.2753121755125338,-0.14850934625,-0.074254673125,0.06742302,-0.016651533821659355
2023-06-14 05:00:00+00:00,74,117,161,45,0.16,164.0,86.0,82.0,84.0,13.0,12.0,13.0,5.0,0.0,1.0,5.0,0.0,1.0,11.0,9.0,10.0,13.0,12.0,13.0,13.0,12.0,13.0,1014.9,1014.9,0.0,0.0,0.0,-0.035796985,-0.08288962,0.3697179375,0.4437331875,-0.234350125,-0.28121075,0.31349623,0.09797057210130243,1.2279626193393784,1.450167387901966,0.050332686875000004,0.025166343437500002,0.06749085,0.008988689475510849
2023-06-14 06:00:00+00:00,72,83,305,157,0.16,158.0,86.0,84.0,85.0,14.0,13.0,13.0,4.0,0.0,1.0,4.0,0.0,1.0,11.0,10.0,11.0,14.0,13.0,13.0,14.0,13.0,13.0,1014.9,1014.9,0.0,0.0,0.0,-0.06379352,-0.16339554,0.6984601875,0.8658980625,-0.26286975,-0.30577875,0.5144064,0.09797057210130243,1.312714139105828,1.5481878810911338,0.2749445943750001,0.027494459437500007,0.06749085,0.060883015308523004
2023-06-14 07:00:00+00:00,146,167,456,356,0.16,96.0,86.0,78.0,82.0,16.0,14.0,14.0,6.0,0.0,1.0,7.0,0.0,1.0,12.0,11.0,11.0,16.0,14.0,14.0,16.0,14.0,14.0,1014.9,1014.9,0.0,0.0,0.0,-0.08600857,-0.21361242,0.9818215,1.322319,-0.2401026875,-0.3282034375,0.51013505,0.10373566746867496,1.312714139105828,1.708445769955421,0.5158998675,0.05158998675000001,0.06749085,0.11603246047271688
2023-06-14 08:00:00+00:00,266,305,597,557,0.16,134.0,79.0,67.0,72.0,18.0,16.0,17.0,7.0,0.0,2.0,8.0,0.0,2.0,13.0,11.0,12.0,18.0,16.0,17.0,18.0,16.0,17.0,1015.92,1014.9,1.02,0.0,0.0,-0.11022682,-0.2796394,1.132998,1.761905,-0.2074895625,-0.346929625,0.38584572,0.12279264420686307,1.4025638730469563,1.9411379415730177,0.6649188975,0.06649188975,0.067524765,0.1603231450212439
2023-06-14 09:00:00+00:00,285,326,712,730,0.16,142.0,70.0,60.0,64.0,19.0,18.0,19.0,9.0,0.0,3.0,9.0,0.0,3.0,13.0,11.0,12.0,19.0,18.0,19.0,19.0,18.0,19.0,1015.92,1015.92,0.0,0.0,0.0,-0.15411955,-0.3888791,1.54354,2.141191,-0.2664566875,-0.3646965625,0.09920657,0.13708266611218417,1.4025638730469563,2.1306912632730057,0.9220691124999998,0.09220691124999998,0.06755868,0.23060473003687867
2023-06-14 10:00:00+00:00,278,319,779,833,0.16,121.0,65.0,57.0,60.0,20.0,19.0,19.0,10.0,0.0,3.0,10.0,0.0,3.0,12.0,11.0,11.0,20.0,19.0,19.0,20.0,19.0,19.0,1015.92,1015.92,0.0,0.0,0.0,-0.22817382,-0.5682178,2.287528,2.421483,-0.3974255625,-0.394693125,0.35854417,0.13708266611218417,1.312714139105828,2.267837297406486,1.3639709975,0.13639709975,0.06755868,0.3372364110585349
2023-06-14 11:00:00+00:00,258,295,823,898,0.16,132.0,61.0,55.0,58.0,20.0,19.0,19.0,9.0,0.0,3.0,9.0,0.0,3.0,12.0,11.0,11.0,20.0,19.0,19.0,20.0,19.0,19.0,1015.92,1015.92,0.0,0.0,0.0,-0.25985855,-0.6231773,2.300405,2.578691,-0.3999361875,-0.4364855625,0.23384267,0.13708266611218417,1.312714139105828,2.267837297406486,1.3713756625,0.13713756625,0.06755868,0.33890198375344266
2023-06-14 12:00:00+00:00,627,628,829,907,0.16,109.0,58.0,45.0,52.0,22.0,20.0,21.0,9.0,0.0,3.0,10.0,0.0,3.0,12.0,10.0,11.0,22.0,20.0,21.0,22.0,20.0,21.0,1015.92,1015.92,0.0,0.0,0.0,-0.20304595,-0.52978307,1.666685,2.597961,-0.3344384375,-0.440159375,0.5135609,0.15275655991910123,1.312714139105828,2.4911062315690105,0.9489090124999999,0.09489090124999999,0.06755868,0.2571279243259936
2023-06-14 13:00:00+00:00,855,794,798,859,0.16,170.0,49.0,36.0,41.0,25.0,22.0,24.0,10.0,0.0,3.0,10.0,0.0,4.0,12.0,9.0,10.0,25.0,22.0,24.0,25.0,22.0,24.0,1015.92,1014.9,-1.02,0.0,0.0,-0.20229651,-0.54418904,1.631064,2.471946,-0.3229683125,-0.411518875,0.7158275,0.1790935490264018,1.2279626193393784,2.905854454858711,0.9329509675000001,0.09329509675000001,0.067524765,0.2751068274354388
2023-06-14 14:00:00+00:00,538,556,722,746,0.16,164.0,45.0,34.0,38.0,25.0,24.0,25.0,11.0,0.0,4.0,12.0,0.0,4.0,11.0,8.0,10.0,25.0,24.0,25.0,25.0,23.0,24.0,1014.9,1014.9,0.0,0.0,0.0,-0.19757542,-0.53836405,1.508906,2.218038,-0.2955969375,-0.408768875,0.84189016,0.18868182684282597,1.2279626193393784,3.075847597336203,0.8662606825000001,0.08662606825000002,0.06749085,0.27413028899118774
2023-06-14 15:00:00+00:00,315,357,612,582,0.16,139.0,39.0,33.0,35.0,25.0,24.0,24.0,11.0,0.0,4.0,11.0,0.0,5.0,9.0,7.0,8.0,25.0,24.0,24.0,24.0,23.0,24.0,1014.9,1013.88,-1.02,0.0,0.0,-0.15538727,-0.4356683,1.0061553125,1.858693,-0.2450504375,-0.403724375,0.9204757,0.1790935490264018,1.072768825881126,3.075847597336203,0.529689153125,0.0529689153125,0.067456935,0.19676808534438775
2023-06-14 16:00:00+00:00,226,262,475,387,0.16,102.0,43.0,34.0,40.0,24.0,22.0,23.0,10.0,0.0,5.0,10.0,0.0,5.0,10.0,7.0,9.0,24.0,22.0,23.0,24.0,21.0,22.0,1014.9,1014.9,0.0,0.0,0.0,-0.1515861,-0.41670096,0.939101375,1.425292,-0.26998225,-0.374223875,0.91531956,0.16991941796793744,1.1480604779781116,2.8139243346880676,0.4531258087500001,0.04531258087500001,0.06749085,0.17743984001544966
2023-06-14 17:00:00+00:00,188,319,324,189,0.16,96.0,47.0,42.0,44.0,22.0,21.0,21.0,9.0,0.0,3.0,10.0,0.0,3.0,9.0,8.0,9.0,22.0,21.0,21.0,21.0,20.0,21.0,1013.88,1013.88,0.0,0.0,0.0,-0.12090776,-0.31450275,0.553206625,0.9606509375,-0.226387625,-0.3607830625,0.80048156,0.15275655991910123,1.1480604779781116,2.5654682947413203,0.19958147624999997,0.019958147625,0.06742302,0.08864832583820297
2023-06-14 18:00:00+00:00,65,155,179,56,0.16,89.0,51.0,46.0,48.0,21.0,20.0,20.0,6.0,0.0,1.0,7.0,0.0,1.0,10.0,9.0,9.0,21.0,20.0,20.0,21.0,20.0,20.0,1014.9,1013.88,1.02,0.0,0.0,-0.09776768,-0.21237049,0.302959625,0.5189033125,-0.184644,-0.334807875,0.67018044,0.14474018811241365,1.1480604779781116,2.412643334099756,0.048634911250000024,0.004863491125000003,0.067456935,0.02550943074721651
2023-06-14 19:00:00+00:00,29,34,60,29,0.16,104.0,57.0,50.0,53.0,20.0,19.0,19.0,6.0,0.0,1.0,7.0,0.0,1.0,10.0,9.0,10.0,20.0,19.0,19.0,20.0,19.0,19.0,1014.9,1013.88,0.0,0.0,0.0,-0.038857237,-0.100080855,0.112687,0.1678748125,-0.1932706875,-0.311443875,0.1874544,0.13708266611218417,1.2279626193393784,2.267837297406486,-0.1065016975,-0.01065016975,0.067456935,-0.013718070499538396
2023-06-14 20:00:00+00:00,2,2,3,2,0.16,112.0,62.0,55.0,58.0,19.0,18.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,11.0,10.0,10.0,19.0,18.0,18.0,19.0,18.0,18.0,1014.9,1014.9,0.0,0.0,0.0,-0.012683751,-0.019248052,0.00859127734375,0.00870140625,-0.2444858125,-0.29587075,0.12259823,0.1297710281553612,1.2279626193393784,2.1306912632730057,-0.23787052894531252,-0.023787052894531254,0.06749085,-0.05746162354153179
2023-06-14 21:00:00+00:00,0,0,0,0,0.16,108.0,63.0,58.0,59.0,18.0,18.0,18.0,4.0,0.0,1.0,5.0,0.0,1.0,11.0,9.0,10.0,18.0,18.0,18.0,18.0,18.0,18.0,1014.9,1014.9,0.0,0.0,0.0,-0.009379931,-0.008965411,3.5999987713086764e-18,0.0,-0.2414235,-0.271982875,0.17096102,0.1297710281553612,1.2279626193393784,2.063989202660485,-0.2414235,-0.024142350000000003,0.06749085,-0.046713516787956745
2023-06-14 22:00:00+00:00,0,0,0,0,0.16,102.0,62.0,58.0,59.0,18.0,18.0,18.0,4.0,0.0,1.0,5.0,0.0,1.0,11.0,9.0,10.0,18.0,18.0,18.0,18.0,18.0,18.0,1014.9,1014.9,0.0,0.0,0.0,-0.009597873,-0.008856211,3.5999987713086764e-18,0.0,-0.2400736875,-0.261206625,0.44712812,0.1297710281553612,1.2279626193393784,2.063989202660485,-0.2400736875,-0.12003684375,0.06749085,-0.021429416546005862
2023-06-14 23:00:00+00:00,0,0,0,0,0.16,112.0,68.0,60.0,63.0,18.0,17.0,17.0,4.0,0.0,0.0,4.0,0.0,0.0,11.0,10.0,10.0,18.0,17.0,17.0,18.0,17.0,17.0,1014.9,1013.88,0.0,0.0,0.0,-0.009742156,-0.009245016,3.5999987713086764e-18,0.0,-0.220226625,-0.2562059375,0.7320052,0.12279264420686307,1.2279626193393784,2.000859277265465,-0.220226625,-0.1101133125,0.067456935,-0.028996704135341694
2023-06-15 00:00:00+00:00,0,0,0,0,0.16,112.0,72.0,67.0,68.0,17.0,16.0,16.0,3.0,0.0,0.0,3.0,0.0,0.0,11.0,10.0,10.0,17.0,16.0,16.0,17.0,16.0,16.0,1014.9,1013.88,-1.02,0.0,0.0,-0.009351368,-0.007868384,3.5999987713086764e-18,0.0,-0.21129975,-0.25490125,0.96559036,0.11613521596458193,1.2279626193393784,1.8780080161779975,-0.21129975,-0.105649875,0.067456935,-0.02726710135481898
2023-06-15 01:00:00+00:00,0,0,0,0,0.16,112.0,77.0,71.0,74.0,16.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,10.0,16.0,14.0,15.0,16.0,14.0,15.0,1013.88,1013.88,0.0,0.0,0.0,-0.0089205,-0.0061291885,3.5999987713086764e-18,0.0,-0.2157729375,-0.25355825,0.3384298,0.10978677277584367,1.2279626193393784,1.708445769955421,-0.2157729375,-0.10788646875,0.06742302,-0.027270270306407517
2023-06-15 02:00:00+00:00,0,0,0,0,0.16,112.0,79.0,76.0,77.0,14.0,14.0,14.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,10.0,10.0,14.0,14.0,14.0,14.0,14.0,14.0,1013.88,1013.88,0.0,0.0,0.0,-0.009352202,-0.0070308326,3.5999987713086764e-18,0.0,-0.196968875,-0.2528219375,0.51634663,0.10373566746867496,1.2279626193393784,1.5986048594252917,-0.196968875,-0.0984844375,0.06742302,-0.02435325016951525
2023-06-15 03:00:00+00:00,0,0,1,0,0.16,112.0,80.0,78.0,79.0,14.0,13.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,10.0,10.0,14.0,13.0,13.0,14.0,13.0,13.0,1013.88,1013.88,0.0,0.0,0.0,-0.01020335,-0.0094194105,0.0016381857910156,0.0020631257324218,-0.1785465625,-0.259113875,0.6100931,0.09797057210130243,1.2279626193393784,1.5481878810911338,-0.177285159440918,-0.088642579720459,0.06742302,-0.02142296184553064
2023-06-15 04:00:00+00:00,18,21,43,25,0.16,112.0,81.0,79.0,79.0,14.0,13.0,13.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,10.0,10.0,14.0,13.0,13.0,14.0,13.0,13.0,1013.88,1013.88,0.0,0.0,0.0,-0.016510006,-0.027221948,0.09525225,0.121730875,-0.20460725,-0.266402625,0.72579265,0.09797057210130243,1.2279626193393784,1.5481878810911338,-0.1312630175,-0.06563150875,0.06742302,-0.015861692115119546
2023-06-15 05:00:00+00:00,90,115,155,50,0.16,118.0,81.0,72.0,75.0,16.0,13.0,15.0,5.0,0.0,1.0,6.0,0.0,1.0,11.0,10.0,10.0,16.0,13.0,15.0,16.0,13.0,15.0,1013.88,1013.88,0.0,0.0,0.0,-0.029394723,-0.06365804,0.292079,0.4482355625,-0.2249359375,-0.2803750625,0.8997408,0.10978677277584367,1.2279626193393784,1.658028791621263,-3.51074999999923e-05,-1.755374999999615e-05,0.06742302,0.005629362288874614
2023-06-15 06:00:00+00:00,165,204,300,159,0.16,100.0,79.0,73.0,76.0,16.0,15.0,15.0,9.0,0.0,2.0,10.0,0.0,2.0,12.0,11.0,11.0,16.0,15.0,15.0,16.0,15.0,15.0,1014.9,1013.88,1.02,0.0,0.0,-0.0635071,-0.1546974,0.7331991875,0.8798095625,-0.263696,-0.3018833125,0.95860475,0.10978677277584367,1.312714139105828,1.7618164563006613,0.30086737437500005,0.030086737437500007,0.067456935,0.07521697935357356
2023-06-15 07:00:00+00:00,279,321,455,355,0.16,108.0,78.0,65.0,72.0,19.0,15.0,17.0,5.0,0.0,2.0,6.0,0.0,2.0,12.0,11.0,12.0,19.0,15.0,17.0,19.0,15.0,17.0,1014.9,1014.9,0.0,0.0,0.0,-0.11190926,-0.22690973,1.080946,1.345295,-0.3018856875,-0.343766625,0.9947632,0.12279264420686307,1.4025638730469563,1.951369778000649,0.5304427325,0.053044273249999996,0.06749085,0.13072498512016434
2023-06-15 08:00:00+00:00,539,576,599,558,0.16,112.0,67.0,59.0,63.0,20.0,19.0,20.0,9.0,0.0,3.0,9.0,0.0,3.0,13.0,12.0,12.0,20.0,19.0,20.0,20.0,19.0,20.0,1015.92,1014.9,0.0,0.0,0.0,-0.16166452,-0.3070673,1.330622,1.784952,-0.2913690625,-0.36403425,0.9716767,0.14474018811241365,1.4025638730469563,2.267837297406486,0.7332098775,0.07332098775,0.067524765,0.19496462059495606
2023-06-15 09:00:00+00:00,688,680,719,737,0.16,111.0,62.0,48.0,54.0,23.0,20.0,22.0,10.0,0.0,4.0,11.0,0.0,4.0,13.0,11.0,12.0,23.0,20.0,22.0,23.0,20.0,22.0,1015.92,1015.92,0.0,0.0,0.0,-0.22920169,-0.3811568,1.568582,2.154189,-0.3002980625,-0.374364875,0.95778525,0.1611450869264433,1.4025638730469563,2.5738594466622575,0.9075100775,0.09075100775,0.06755868,0.25458196521759685
2023-06-15 10:00:00+00:00,423,462,799,860,0.16,106.0,58.0,48.0,54.0,23.0,21.0,22.0,11.0,0.0,4.0,11.0,0.0,4.0,13.0,11.0,12.0,23.0,21.0,22.0,23.0,21.0,22.0,1015.92,1014.9,0.0,0.0,0.0,-0.20496307,-0.40062657,1.485097,2.426229,-0.2822904375,-0.38757,0.9972665,0.1611450869264433,1.4025638730469563,2.648221509834567,0.8612342525000001,0.08612342525000001,0.067524765,0.24658560958442272
2023-06-15 11:00:00+00:00,230,263,842,927,0.16,93.0,60.0,48.0,54.0,21.0,21.0,21.0,9.0,0.0,3.0,9.0,0.0,3.0,13.0,10.0,11.0,21.0,21.0,21.0,21.0,21.0,21.0,1014.9,1014.9,0.0,0.0,0.0,-0.1826786,-0.41098776,1.399806,2.571072,-0.2652425,-0.3839401875,1.0,0.15275655991910123,1.312714139105828,2.4870053972720654,0.8126081200000002,0.08126081200000002,0.06749085,0.22512545977487178
2023-06-15 12:00:00+00:00,342,391,843,928,0.16,94.0,55.0,44.0,50.0,22.0,21.0,21.0,9.0,0.0,2.0,9.0,0.0,3.0,11.0,9.0,10.0,22.0,21.0,21.0,21.0,21.0,21.0,1014.9,1014.9,0.0,0.0,0.0,-0.20109104,-0.46130177,1.591993,2.579662,-0.24779125,-0.379122125,0.96008646,0.15275655991910123,1.2279626193393784,2.5654682947413203,0.9780433599999999,0.09780433599999999,0.06749085,0.2625307530218412
2023-06-15 13:00:00+00:00,355,407,795,856,0.16,89.0,48.0,38.0,43.0,25.0,22.0,23.0,12.0,0.0,4.0,12.0,0.0,4.0,11.0,8.0,10.0,25.0,22.0,23.0,24.0,22.0,23.0,1014.9,1013.88,-1.02,0.0,0.0,-0.20255443,-0.43862477,1.538063,2.454063,-0.2902944375,-0.38846025,0.95400923,0.16991941796793744,1.2279626193393784,2.905854454858711,0.8940140724999999,0.08940140725,0.067456935,0.2719819114687546
2023-06-15 14:00:00+00:00,312,358,715,737,0.16,92.0,47.0,39.0,43.0,25.0,23.0,24.0,9.0,0.0,3.0,11.0,0.0,3.0,12.0,9.0,10.0,25.0,23.0,24.0,25.0,22.0,23.0,1013.88,1013.88,0.0,0.0,0.0,-0.1727959,-0.3770364,1.269274,2.201314,-0.2625350625,-0.37676325,0.89927655,0.1790935490264018,1.2279626193393784,2.988607669951958,0.7148059175,0.07148059175,0.06742302,0.22334572364377317
2023-06-15 15:00:00+00:00,100,115,603,573,0.16,81.0,68.0,41.0,59.0,24.0,19.0,21.0,9.0,0.0,3.0,9.0,0.0,3.0,14.0,9.0,13.0,24.0,19.0,21.0,23.0,19.0,21.0,1013.88,1013.88,0.0,0.0,0.0,-0.13073419,-0.3001655,0.93294225,1.841984,-0.2478235,-0.3654350625,0.88318515,0.15275655991910123,1.4977709027569757,2.5906554005255424,0.47054203250000004,0.04705420325000001,0.06742302,0.1425816583744795
2023-06-15 16:00:00+00:00,118,135,467,381,0.16,339.0,68.0,60.0,64.0,21.0,19.0,20.0,6.0,0.0,1.0,7.0,0.0,1.0,14.0,12.0,13.0,21.0,19.0,20.0,21.0,19.0,20.0,1013.88,1013.88,0.0,0.0,0.0,-0.12435573,-0.2962402,0.9134496875,1.410223,-0.244047,-0.34192925,0.8878374,0.14474018811241365,1.4977709027569757,2.3421993605787956,0.459309259375,0.045930925937500006,0.06742302,0.12084177266455579
2023-06-15 17:00:00+00:00,121,138,318,190,0.16,103.0,84.0,53.0,66.0,21.0,18.0,20.0,8.0,0.0,2.0,9.0,0.0,2.0,15.0,11.0,13.0,21.0,18.0,20.0,21.0,18.0,20.0,1013.88,1012.87,-1.02,0.25,0.25,-0.08702913,-0.1945808,0.5010686875,0.9519783125,-0.2271245625,-0.3369613125,0.8493762,0.14474018811241365,1.4977709027569757,2.2754972999662755,0.15869832687500005,0.015869832687500005,0.06738943750000001,0.05385369264562338
2023-06-15 18:00:00+00:00,70,80,174,61,0.16,172.0,84.0,77.0,80.0,18.0,18.0,18.0,4.0,0.0,1.0,4.0,0.0,1.0,15.0,14.0,15.0,18.0,18.0,18.0,18.0,18.0,18.0,1012.87,1012.87,0.0,0.0,0.25,-0.080303565,-0.12916246,0.3524175625,0.5157935,-0.2163951875,-0.308073125,0.49349433,0.1297710281553612,1.7053462321157722,2.063989202660485,0.054966335625,0.0054966335625000005,0.06735585499999999,0.017062256449598124
2023-06-15 19:00:00+00:00,32,37,57,32,0.16,202.0,86.0,78.0,81.0,18.0,17.0,17.0,3.0,0.0,0.0,3.0,0.0,0.0,15.0,14.0,14.0,18.0,17.0,17.0,18.0,17.0,17.0,1013.88,1012.87,-1.02,0.0,0.25,-0.030052833,-0.046283267,0.154110875,0.16950825,-0.23846425,-0.30214575,0.2210468,0.12279264420686307,1.5986048594252917,2.000859277265465,-0.11979887624999998,-0.011979887624999998,0.06738943750000001,-0.028402604834176837
2023-06-15 20:00:00+00:00,2,2,3,2,0.16,202.0,89.0,86.0,88.0,17.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,17.0,16.0,16.0,17.0,16.0,16.0,1012.87,1012.87,0.0,0.0,0.25,-0.0044032875,-0.0029765188,0.008401734375,0.00912889453125,-0.200125625,-0.2736395625,0.27049744,0.11613521596458193,1.5986048594252917,1.8780080161779975,-0.19365628953125,-0.019365628953125002,0.06735585499999999,-0.04500733265864992
2023-06-15 21:00:00+00:00,0,0,0,0,0.16,202.0,93.0,89.0,92.0,16.0,15.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,15.0,14.0,14.0,16.0,15.0,16.0,16.0,15.0,16.0,1012.87,1012.87,0.0,0.25,0.76,-0.00351774,-0.0008682073,3.5999987713086764e-18,0.0,-0.18230075,-0.25680325,0.2959532,0.11613521596458193,1.5986048594252917,1.7618164563006613,-0.18230075,-0.018230075000000002,0.06735585499999999,-0.042368210808084124
2023-06-15 22:00:00+00:00,0,0,0,0,0.16,202.0,94.0,93.0,93.0,16.0,16.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,1012.87,1012.87,0.0,0.25,1.02,-0.004079666,-0.0009994119,3.5999987713086764e-18,0.0,-0.1546959375,-0.2532009375,0.4213398,0.11613521596458193,1.7053462321157722,1.8182866804855504,-0.1546959375,-0.07734796875,0.06735585499999999,-0.019973679303611706
2023-06-15 23:00:00+00:00,0,0,0,0,0.16,202.0,95.0,94.0,94.0,16.0,15.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,15.0,14.0,14.0,16.0,15.0,15.0,16.0,15.0,15.0,1012.87,1012.87,0.0,0.0,1.02,-0.003724287,0.000766367,3.5999987713086764e-18,0.0,-0.197943625,-0.2572599375,0.393974,0.10978677277584367,1.5986048594252917,1.7618164563006613,-0.197943625,-0.0989718125,0.06735585499999999,-0.025026413906377172
2023-06-16 00:00:00+00:00,0,0,0,0,0.16,202.0,95.0,95.0,95.0,15.0,15.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,1011.85,1011.85,0.0,0.0,0.0,-0.0038275258,0.0011161501,3.5999987713086764e-18,0.0,-0.1885889375,-0.246738375,0.59621054,0.10978677277584367,1.5986048594252917,1.7053462321157722,-0.1885889375,-0.09429446875,0.067288025,-0.02385281532007856
2023-06-16 01:00:00+00:00,0,0,0,0,0.16,202.0,96.0,95.0,95.0,15.0,15.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,1011.85,1011.85,0.0,0.0,0.0,-0.0028789646,0.0031223544,3.5999987713086764e-18,0.0,-0.207336125,-0.2449334375,0.8265012,0.10978677277584367,1.5986048594252917,1.7053462321157722,-0.207336125,-0.1036680625,0.067288025,-0.026223968194347164
2023-06-16 02:00:00+00:00,0,0,0,0,0.16,146.0,95.0,93.0,93.0,15.0,14.0,15.0,3.0,0.0,0.0,3.0,0.0,0.0,14.0,13.0,14.0,15.0,14.0,15.0,15.0,14.0,15.0,1011.85,1010.84,-1.02,0.0,0.0,-0.0034667791,0.0028450221,3.5999987713086764e-18,0.0,-0.1971105625,-0.24048225,0.6771457,0.10978677277584367,1.5986048594252917,1.651975545770532,-0.1971105625,-0.09855528125,0.0672544425,-0.024935363387845084
2023-06-16 03:00:00+00:00,0,0,1,0,0.16,135.0,94.0,92.0,93.0,14.0,14.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,1010.84,1010.84,0.0,0.0,0.0,-0.0014038078,0.0071534896,0.0020631257324218,0.0020631257324218,-0.215813,-0.2450626875,0.72873104,0.10373566746867496,1.4977709027569757,1.5986048594252917,-0.21422439318603523,-0.10711219659301761,0.06722086000000001,-0.026518045212029853
2023-06-16 04:00:00+00:00,17,19,41,25,0.16,99.0,93.0,91.0,92.0,15.0,14.0,14.0,7.0,0.0,0.0,8.0,0.0,0.0,14.0,13.0,13.0,15.0,14.0,14.0,15.0,14.0,14.0,1010.84,1010.84,0.0,0.0,0.0,-0.009160221,-0.0058624493,0.11146425,0.11976275,-0.2048379375,-0.2454480625,0.97365385,0.10373566746867496,1.4977709027569757,1.651975545770532,-0.11901046500000001,-0.059505232500000005,0.06722086000000001,-0.01473186524017389
2023-06-16 05:00:00+00:00,49,56,150,52,0.16,100.0,93.0,90.0,91.0,15.0,15.0,15.0,7.0,0.0,1.0,8.0,0.0,1.0,14.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,1010.84,1010.84,0.0,0.0,0.0,-0.03223063,-0.045751147,0.37639975,0.4369445625,-0.2218190625,-0.26517075,0.94469184,0.10978677277584367,1.4977709027569757,1.7053462321157722,0.06800874499999998,0.03400437249999999,0.06722086000000001,0.011021343335999164
