,period_end,winddirAvg,humidityHigh,humidityLow,humidityAvg,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal,gti,ghi,clearsky_ghi,clearsky_gti,albedo,e,pev,ssr,ssrc,str,strc,tcc,delta,e_a,e_s,R_n,G,psi,ET_0
0,2023-05-15 23:00:00+00:00,33.0,92.0,88.0,89.0,13.0,12.0,12.0,6.0,0.0,1.0,7.0,0.0,1.0,11.0,10.0,11.0,13.0,12.0,12.0,13.0,12.0,12.0,1004.06,1004.06,0.0,0.0,3.81,,,,,,,,,,,,,0.09248047363337644,1.312714139105828,1.450167387901966,,,0.06676999,
1,2023-05-16 00:00:00+00:00,72.0,89.0,86.0,87.0,13.0,12.0,13.0,11.0,0.0,3.0,12.0,0.0,3.0,11.0,10.0,11.0,13.0,12.0,13.0,13.0,12.0,13.0,1005.08,1004.06,1.02,0.0,0.0,,,,,,,,,,,,,0.09797057210130243,1.312714139105828,1.450167387901966,,,0.066803905,
2,2023-05-16 01:00:00+00:00,70.0,89.0,86.0,87.0,13.0,13.0,13.0,9.0,0.0,2.0,9.0,0.0,2.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,1005.08,1005.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09797057210130243,1.312714139105828,1.4977709027569757,,,0.06683782,
3,2023-05-16 02:00:00+00:00,10.0,92.0,87.0,89.0,13.0,12.0,13.0,6.0,0.0,1.0,7.0,0.0,1.0,11.0,11.0,11.0,13.0,12.0,13.0,13.0,12.0,13.0,1005.08,1005.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09797057210130243,1.312714139105828,1.450167387901966,,,0.06683782,
4,2023-05-16 03:00:00+00:00,10.0,92.0,90.0,91.0,12.0,12.0,12.0,9.0,0.0,2.0,9.0,0.0,2.0,11.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,1006.1,1006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09248047363337644,1.312714139105828,1.4025638730469563,,,0.06690565000000001,
5,2023-05-16 04:00:00+00:00,16.0,91.0,90.0,90.0,12.0,11.0,11.0,9.0,0.0,3.0,11.0,0.0,4.0,10.0,9.0,10.0,12.0,11.0,11.0,12.0,11.0,11.0,1006.77,1006.1,0.68,0.0,0.0,5.0,5.0,15.0,11.0,0.16,,,,,,,,0.0872546695224779,1.2279626193393784,1.357639006076392,,,0.0669279275,
6,2023-05-16 05:00:00+00:00,31.0,91.0,90.0,90.0,11.0,11.0,11.0,12.0,0.0,3.0,13.0,0.0,3.0,10.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,1006.77,1006.1,0.68,0.0,0.0,7.0,8.0,102.0,49.0,0.16,,,,,,,,0.0872546695224779,1.1480604779781116,1.312714139105828,,,0.0669279275,
7,2023-05-16 06:00:00+00:00,35.0,91.0,89.0,89.0,11.0,11.0,11.0,13.0,0.0,4.0,14.0,0.0,4.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,1007.79,1007.79,0.0,0.0,0.0,38.0,44.0,239.0,154.0,0.16,,,,,,,,0.0872546695224779,1.1480604779781116,1.312714139105828,,,0.067018035,
8,2023-05-16 07:00:00+00:00,60.0,90.0,85.0,87.0,11.0,11.0,11.0,13.0,0.0,4.0,13.0,0.0,4.0,9.0,8.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,1008.81,1008.81,0.0,0.0,0.0,78.0,90.0,391.0,341.0,0.16,,,,,,,,0.0872546695224779,1.1480604779781116,1.312714139105828,,,0.067085865,
9,2023-05-16 08:00:00+00:00,49.0,87.0,83.0,85.0,11.0,11.0,11.0,9.0,0.0,3.0,10.0,0.0,4.0,9.0,8.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,1009.82,1008.81,0.0,0.0,0.0,136.0,156.0,539.0,543.0,0.16,,,,,,,,0.0872546695224779,1.1480604779781116,1.312714139105828,,,0.06711944750000001,
10,2023-05-16 09:00:00+00:00,66.0,85.0,81.0,82.0,12.0,11.0,12.0,10.0,0.0,3.0,10.0,0.0,3.0,9.0,8.0,9.0,12.0,11.0,12.0,12.0,11.0,12.0,1009.82,1008.81,1.02,0.0,0.0,175.0,201.0,668.0,729.0,0.16,,,,,,,,0.09248047363337644,1.1480604779781116,1.357639006076392,,,0.06711944750000001,
11,2023-05-16 10:00:00+00:00,31.0,82.0,78.0,79.0,12.0,12.0,12.0,10.0,0.0,3.0,11.0,0.0,3.0,9.0,8.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,1009.82,1009.82,0.0,0.0,0.0,170.0,195.0,760.0,867.0,0.16,,,,,,,,0.09248047363337644,1.072768825881126,1.4025638730469563,,,0.06715303,
12,2023-05-16 11:00:00+00:00,66.0,80.0,74.0,76.0,12.0,12.0,12.0,11.0,0.0,4.0,11.0,0.0,4.0,9.0,8.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,1010.84,1010.84,0.0,0.0,0.0,181.0,208.0,813.0,947.0,0.16,,,,,,,,0.09248047363337644,1.072768825881126,1.4025638730469563,,,0.06722086000000001,
13,2023-05-16 12:00:00+00:00,52.0,80.0,73.0,76.0,13.0,12.0,12.0,11.0,0.0,3.0,12.0,0.0,3.0,9.0,8.0,8.0,13.0,12.0,12.0,13.0,12.0,12.0,1010.84,1010.84,0.0,0.0,0.0,171.0,196.0,823.0,964.0,0.16,,,,,,,,0.09248047363337644,1.072768825881126,1.450167387901966,,,0.06722086000000001,
14,2023-05-16 13:00:00+00:00,40.0,75.0,65.0,70.0,14.0,12.0,13.0,10.0,0.0,3.0,10.0,0.0,3.0,9.0,7.0,8.0,14.0,12.0,13.0,14.0,12.0,13.0,1011.85,1010.84,1.02,0.0,0.0,222.0,254.0,781.0,899.0,0.16,,,,,,,,0.09797057210130243,1.072768825881126,1.500584366236124,,,0.0672544425,
15,2023-05-16 14:00:00+00:00,40.0,67.0,53.0,61.0,16.0,14.0,14.0,10.0,0.0,2.0,11.0,0.0,2.0,8.0,6.0,7.0,16.0,14.0,14.0,16.0,14.0,14.0,1011.85,1011.85,0.0,0.0,0.0,312.0,358.0,699.0,772.0,0.16,,,,,,,,0.10373566746867496,1.001858425976152,1.708445769955421,,,0.067288025,
16,2023-05-16 15:00:00+00:00,49.0,57.0,45.0,52.0,16.0,15.0,16.0,11.0,0.0,4.0,11.0,0.0,4.0,7.0,4.0,6.0,16.0,15.0,16.0,16.0,15.0,16.0,1011.85,1010.84,1.02,0.0,0.0,315.0,355.0,580.0,592.0,0.16,,,,,,,,0.11613521596458193,0.9351094033937339,1.7618164563006613,,,0.0672544425,
17,2023-05-16 16:00:00+00:00,16.0,49.0,40.0,45.0,16.0,16.0,16.0,9.0,0.0,4.0,10.0,0.0,4.0,5.0,2.0,4.0,16.0,16.0,16.0,16.0,16.0,16.0,1011.85,1011.85,0.0,0.0,0.0,253.0,286.0,436.0,381.0,0.16,,,,,,,,0.11613521596458193,0.8132610958262529,1.8182866804855504,,,0.067288025,
18,2023-05-16 17:00:00+00:00,57.0,45.0,36.0,40.0,16.0,16.0,16.0,13.0,0.0,3.0,14.0,0.0,4.0,4.0,1.0,2.0,16.0,16.0,16.0,16.0,16.0,16.0,1011.85,1010.84,-1.02,0.0,0.0,148.0,172.0,281.0,169.0,0.16,,,,,,,,0.11613521596458193,0.7056414341440281,1.8182866804855504,,,0.0672544425,
19,2023-05-16 18:00:00+00:00,64.0,43.0,37.0,40.0,16.0,14.0,15.0,14.0,0.0,4.0,18.0,0.0,5.0,2.0,0.0,1.0,16.0,14.0,15.0,16.0,14.0,15.0,1011.85,1010.84,1.02,0.0,0.0,68.0,104.0,131.0,40.0,0.16,,,,,,,,0.10978677277584367,0.6567091639890807,1.708445769955421,,,0.0672544425,
20,2023-05-16 19:00:00+00:00,37.0,52.0,42.0,46.0,14.0,13.0,13.0,10.0,0.0,3.0,11.0,0.0,3.0,3.0,1.0,2.0,14.0,13.0,13.0,14.0,13.0,13.0,1012.87,1011.85,1.02,0.0,0.0,14.0,19.0,22.0,12.0,0.16,,,,,,,,0.09797057210130243,0.7056414341440281,1.5481878810911338,,,0.06732194,
21,2023-05-16 20:00:00+00:00,73.0,58.0,48.0,53.0,13.0,11.0,12.0,10.0,0.0,2.0,10.0,0.0,2.0,3.0,2.0,3.0,13.0,11.0,12.0,13.0,11.0,12.0,1013.88,1012.87,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.09248047363337644,0.7577663300977576,1.405242520931402,,,0.06738943750000001,
22,2023-05-16 21:00:00+00:00,23.0,63.0,56.0,58.0,11.0,10.0,10.0,8.0,0.0,2.0,9.0,0.0,2.0,3.0,2.0,2.0,11.0,9.0,10.0,11.0,10.0,10.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.08228276324952875,0.7056414341440281,1.2703383792226033,,,0.06742302,
23,2023-05-16 22:00:00+00:00,59.0,68.0,59.0,62.0,10.0,8.0,9.0,5.0,0.0,1.0,6.0,0.0,1.0,3.0,2.0,2.0,10.0,8.0,9.0,10.0,8.0,9.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.07755465977678412,0.7056414341440281,1.1503657226102524,,,0.06742302,
24,2023-05-16 23:00:00+00:00,63.0,73.0,66.0,70.0,8.0,7.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,8.0,7.0,8.0,8.0,7.0,8.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,0.7056414341440281,1.037313625928639,,,0.06742302,
25,2023-05-17 00:00:00+00:00,322.0,76.0,70.0,73.0,8.0,7.0,8.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,3.0,8.0,7.0,8.0,8.0,7.0,8.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,0.7577663300977576,1.037313625928639,,,0.06742302,
26,2023-05-17 01:00:00+00:00,353.0,80.0,74.0,76.0,8.0,7.0,7.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,3.0,8.0,7.0,7.0,8.0,7.0,7.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0687909607935304,0.7577663300977576,1.037313625928639,,,0.06742302,
27,2023-05-17 02:00:00+00:00,333.0,85.0,79.0,82.0,7.0,7.0,7.0,7.0,0.0,1.0,8.0,0.0,1.0,5.0,4.0,4.0,7.0,6.0,7.0,7.0,7.0,7.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0687909607935304,0.8132610958262529,1.001858425976152,,,0.06742302,
28,2023-05-17 03:00:00+00:00,5.0,86.0,84.0,85.0,8.0,7.0,7.0,5.0,0.0,1.0,6.0,0.0,1.0,5.0,5.0,5.0,8.0,7.0,7.0,8.0,7.0,7.0,1013.88,1013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0687909607935304,0.8723109603497123,1.037313625928639,,,0.06742302,
29,2023-05-17 04:00:00+00:00,330.0,86.0,83.0,84.0,8.0,8.0,8.0,8.0,0.0,2.0,9.0,0.0,2.0,6.0,5.0,5.0,8.0,7.0,8.0,8.0,8.0,8.0,1014.9,1013.88,1.02,0.0,0.0,1.0,2.0,18.0,12.0,0.16,,,,,,,,0.0730605609421387,0.8723109603497123,1.072768825881126,,,0.067456935,
30,2023-05-17 05:00:00+00:00,19.0,84.0,81.0,82.0,9.0,8.0,8.0,10.0,0.0,3.0,11.0,0.0,3.0,6.0,5.0,6.0,9.0,7.0,8.0,9.0,8.0,8.0,1014.9,1014.9,0.0,0.0,0.0,47.0,67.0,121.0,43.0,0.16,,,,,,,,0.0730605609421387,0.9351094033937339,1.1104146519296187,,,0.06749085,
31,2023-05-17 06:00:00+00:00,44.0,81.0,72.0,77.0,10.0,9.0,9.0,11.0,0.0,4.0,12.0,0.0,4.0,6.0,5.0,6.0,10.0,7.0,9.0,10.0,9.0,9.0,1016.93,1015.92,1.02,0.0,0.0,162.0,249.0,278.0,163.0,0.16,,,,,,,,0.07755465977678412,0.9351094033937339,1.188011548658745,,,0.0675922625,
32,2023-05-17 07:00:00+00:00,73.0,74.0,64.0,68.0,11.0,10.0,10.0,16.0,0.0,6.0,19.0,0.0,6.0,6.0,4.0,5.0,11.0,8.0,10.0,11.0,10.0,10.0,1017.95,1016.93,1.02,0.0,0.0,338.0,380.0,450.0,387.0,0.16,,,,,,,,0.08228276324952875,0.8723109603497123,1.2703383792226033,,,0.06765976,
33,2023-05-17 08:00:00+00:00,64.0,67.0,54.0,61.0,11.0,11.0,11.0,15.0,0.0,5.0,18.0,0.0,6.0,5.0,2.0,4.0,11.0,11.0,11.0,11.0,11.0,11.0,1019.98,1017.95,2.04,0.0,0.0,616.0,606.0,606.0,616.0,0.16,,,,,,,,0.0872546695224779,0.8132610958262529,1.312714139105828,,,0.0677611725,
34,2023-05-17 09:00:00+00:00,64.0,58.0,47.0,52.0,13.0,11.0,12.0,13.0,0.0,5.0,16.0,0.0,6.0,4.0,2.0,3.0,13.0,11.0,12.0,13.0,11.0,12.0,1021.0,1019.98,1.02,0.0,0.0,811.0,733.0,733.0,811.0,0.16,,,,,,,,0.09248047363337644,0.7577663300977576,1.405242520931402,,,0.067862585,
35,2023-05-17 10:00:00+00:00,59.0,50.0,42.0,46.0,14.0,13.0,14.0,14.0,0.0,5.0,16.0,0.0,5.0,4.0,1.0,2.0,14.0,13.0,14.0,14.0,13.0,14.0,1021.0,1019.98,0.0,0.0,0.0,953.0,825.0,825.0,953.0,0.16,,,,,,,,0.10373566746867496,0.7056414341440281,1.5481878810911338,,,0.067862585,
36,2023-05-17 11:00:00+00:00,67.0,48.0,40.0,43.0,15.0,14.0,14.0,14.0,0.0,6.0,16.0,0.0,6.0,4.0,1.0,2.0,15.0,14.0,14.0,15.0,14.0,14.0,1019.98,1019.98,0.0,0.0,0.0,1028.0,873.0,873.0,1028.0,0.16,,,,,,,,0.10373566746867496,0.7056414341440281,1.651975545770532,,,0.06782867000000001,
37,2023-05-17 12:00:00+00:00,62.0,44.0,36.0,40.0,16.0,15.0,16.0,12.0,0.0,5.0,12.0,0.0,6.0,4.0,0.0,2.0,16.0,15.0,16.0,16.0,15.0,16.0,1019.98,1019.98,0.0,0.0,0.0,1028.0,872.0,872.0,1028.0,0.16,,,,,,,,0.11613521596458193,0.7056414341440281,1.7618164563006613,,,0.06782867000000001,
38,2023-05-17 13:00:00+00:00,66.0,43.0,35.0,38.0,17.0,16.0,16.0,13.0,0.0,5.0,14.0,0.0,6.0,4.0,1.0,2.0,17.0,16.0,16.0,17.0,16.0,16.0,1019.98,1018.96,0.0,0.0,0.0,952.0,824.0,824.0,952.0,0.16,,,,,,,,0.11613521596458193,0.7056414341440281,1.8780080161779975,,,0.06779475500000001,
39,2023-05-17 14:00:00+00:00,63.0,41.0,34.0,37.0,17.0,16.0,17.0,11.0,0.0,4.0,12.0,0.0,5.0,3.0,1.0,2.0,17.0,16.0,17.0,17.0,16.0,17.0,1019.98,1018.96,0.0,0.0,0.0,812.0,733.0,733.0,812.0,0.16,,,,,,,,0.12279264420686307,0.7056414341440281,1.8780080161779975,,,0.06779475500000001,
40,2023-05-17 15:00:00+00:00,82.0,42.0,36.0,39.0,17.0,16.0,16.0,11.0,0.0,5.0,13.0,0.0,5.0,4.0,2.0,2.0,17.0,16.0,16.0,17.0,16.0,16.0,1019.98,1018.96,0.0,0.0,0.0,612.0,601.0,607.0,619.0,0.16,,,,,,,,0.11613521596458193,0.7056414341440281,1.8780080161779975,,,0.06779475500000001,
41,2023-05-17 16:00:00+00:00,87.0,44.0,38.0,40.0,17.0,16.0,16.0,14.0,0.0,5.0,16.0,0.0,5.0,4.0,2.0,3.0,17.0,16.0,16.0,17.0,16.0,16.0,1019.98,1019.98,0.0,0.0,0.0,395.0,454.0,454.0,395.0,0.16,,,,,,,,0.11613521596458193,0.7577663300977576,1.8780080161779975,,,0.06782867000000001,
42,2023-05-17 17:00:00+00:00,81.0,43.0,38.0,40.0,16.0,15.0,15.0,11.0,0.0,5.0,11.0,0.0,5.0,3.0,1.0,2.0,16.0,15.0,15.0,16.0,15.0,15.0,1019.98,1019.98,0.0,0.0,0.0,178.0,275.0,290.0,173.0,0.16,,,,,,,,0.10978677277584367,0.7056414341440281,1.7618164563006613,,,0.06782867000000001,
43,2023-05-17 18:00:00+00:00,74.0,48.0,40.0,44.0,15.0,13.0,14.0,11.0,0.0,4.0,11.0,0.0,4.0,3.0,1.0,2.0,15.0,13.0,14.0,15.0,13.0,14.0,1019.98,1019.98,0.0,0.0,0.0,46.0,132.0,135.0,42.0,0.16,,,,,,,,0.10373566746867496,0.7056414341440281,1.601558567436374,,,0.06782867000000001,
44,2023-05-17 19:00:00+00:00,68.0,56.0,46.0,49.0,13.0,11.0,12.0,10.0,0.0,2.0,10.0,0.0,2.0,3.0,2.0,2.0,13.0,11.0,12.0,13.0,11.0,12.0,1021.0,1019.98,1.02,0.0,0.0,14.0,23.0,23.0,14.0,0.16,,,,,,,,0.09248047363337644,0.7056414341440281,1.405242520931402,,,0.067862585,
45,2023-05-17 20:00:00+00:00,68.0,68.0,54.0,62.0,11.0,9.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,11.0,9.0,10.0,11.0,9.0,10.0,1022.01,1021.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.08228276324952875,0.7577663300977576,1.2303873085419696,,,0.0679300825,
46,2023-05-17 21:00:00+00:00,68.0,75.0,64.0,70.0,9.0,8.0,8.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0,9.0,8.0,8.0,9.0,8.0,8.0,1022.01,1022.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,0.7577663300977576,1.1104146519296187,,,0.06796366499999999,
47,2023-05-17 22:00:00+00:00,68.0,78.0,73.0,75.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,8.0,7.0,8.0,8.0,7.0,8.0,1022.01,1022.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0730605609421387,0.7577663300977576,1.037313625928639,,,0.06796366499999999,
48,2023-05-17 23:00:00+00:00,68.0,85.0,76.0,80.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,6.0,6.0,7.0,6.0,6.0,1022.01,1022.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.06473664086726948,0.7577663300977576,0.968483914684943,,,0.06796366499999999,
49,2023-05-18 00:00:00+00:00,68.0,88.0,83.0,84.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,5.0,5.0,6.0,5.0,5.0,1022.01,1022.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.06088866541416394,0.7577663300977576,0.9037101818717231,,,0.06796366499999999,
50,2023-05-18 01:00:00+00:00,68.0,90.0,87.0,88.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,1023.03,1022.01,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.06088866541416394,0.7577663300977576,0.8427860280879826,,,0.06799758,
51,2023-05-18 02:00:00+00:00,68.0,89.0,87.0,88.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,1023.03,1023.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.06088866541416394,0.7577663300977576,0.8427860280879826,,,0.068031495,
52,2023-05-18 03:00:00+00:00,68.0,90.0,86.0,88.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,1023.03,1023.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.06088866541416394,0.7577663300977576,0.8427860280879826,,,0.068031495,
53,2023-05-18 04:00:00+00:00,68.0,92.0,86.0,90.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,1023.03,1023.03,0.0,0.0,0.0,13.0,20.0,21.0,12.0,0.16,,,,,,,,0.05723837657734901,0.7577663300977576,0.8427860280879826,,,0.068031495,
54,2023-05-18 05:00:00+00:00,84.0,87.0,77.0,81.0,8.0,5.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,4.0,8.0,5.0,7.0,8.0,5.0,7.0,1024.04,1023.03,1.02,0.0,0.0,43.0,126.0,129.0,40.0,0.16,,,,,,,,0.0687909607935304,0.8132610958262529,0.9725398931154192,,,0.0680650775,
55,2023-05-18 06:00:00+00:00,99.0,80.0,72.0,75.0,10.0,8.0,9.0,6.0,0.0,2.0,7.0,0.0,2.0,5.0,4.0,5.0,10.0,8.0,9.0,10.0,8.0,9.0,1025.06,1024.04,1.02,0.0,0.0,162.0,283.0,283.0,162.0,0.16,,,,,,,,0.07755465977678412,0.8723109603497123,1.1503657226102524,,,0.068132575,
56,2023-05-18 07:00:00+00:00,123.0,74.0,65.0,69.0,11.0,10.0,11.0,7.0,0.0,2.0,8.0,0.0,2.0,6.0,5.0,5.0,11.0,10.0,11.0,11.0,10.0,11.0,1026.08,1025.06,1.02,0.0,0.0,381.0,446.0,446.0,381.0,0.16,,,,,,,,0.0872546695224779,0.8723109603497123,1.2703383792226033,,,0.06820040499999999,
57,2023-05-18 08:00:00+00:00,81.0,67.0,53.0,61.0,13.0,11.0,12.0,8.0,0.0,2.0,9.0,0.0,2.0,6.0,3.0,5.0,13.0,11.0,12.0,13.0,11.0,12.0,1027.09,1027.09,0.0,0.0,0.0,542.0,549.0,597.0,604.0,0.16,,,,,,,,0.09248047363337644,0.8723109603497123,1.405242520931402,,,0.068301485,
58,2023-05-18 09:00:00+00:00,115.0,58.0,48.0,53.0,13.0,13.0,13.0,9.0,0.0,3.0,9.0,0.0,3.0,5.0,2.0,3.0,13.0,13.0,13.0,13.0,13.0,13.0,1027.09,1026.08,-1.02,0.0,0.0,386.0,438.0,723.0,795.0,0.16,,,,,,,,0.09797057210130243,0.7577663300977576,1.4977709027569757,,,0.0682679025,
59,2023-05-18 10:00:00+00:00,168.0,52.0,43.0,47.0,15.0,13.0,14.0,10.0,0.0,3.0,10.0,0.0,4.0,5.0,2.0,3.0,15.0,13.0,14.0,15.0,13.0,14.0,1026.08,1026.08,0.0,0.0,0.0,472.0,514.0,810.0,932.0,0.16,,,,,,,,0.10373566746867496,0.7577663300977576,1.601558567436374,,,0.06823431999999999,
60,2023-05-18 11:00:00+00:00,144.0,51.0,39.0,45.0,17.0,14.0,15.0,10.0,0.0,3.0,11.0,0.0,4.0,5.0,1.0,3.0,17.0,14.0,15.0,17.0,14.0,15.0,1026.08,1025.06,0.0,0.0,0.0,611.0,608.0,857.0,1004.0,0.16,,,,,,,,0.10978677277584367,0.7577663300977576,1.7681671056478683,,,0.06820040499999999,
61,2023-05-18 12:00:00+00:00,96.0,49.0,39.0,43.0,17.0,15.0,16.0,9.0,0.0,3.0,10.0,0.0,3.0,5.0,2.0,4.0,17.0,15.0,16.0,17.0,15.0,16.0,1025.06,1025.06,0.0,0.0,0.0,764.0,702.0,859.0,1007.0,0.16,,,,,,,,0.11613521596458193,0.8132610958262529,1.8215377919931086,,,0.06816649,
62,2023-05-18 13:00:00+00:00,127.0,45.0,36.0,40.0,18.0,16.0,17.0,9.0,0.0,3.0,9.0,0.0,3.0,5.0,2.0,3.0,18.0,16.0,17.0,18.0,16.0,17.0,1025.06,1025.06,0.0,0.0,0.0,895.0,785.0,815.0,939.0,0.16,,,,,,,,0.12279264420686307,0.7577663300977576,1.9411379415730177,,,0.06816649,
63,2023-05-18 14:00:00+00:00,129.0,43.0,36.0,38.0,18.0,17.0,18.0,14.0,0.0,4.0,16.0,0.0,4.0,4.0,2.0,3.0,18.0,17.0,18.0,18.0,17.0,18.0,1025.06,1024.04,-1.02,0.0,0.0,801.0,726.0,729.0,805.0,0.16,,,,,,,,0.1297710281553612,0.7577663300977576,2.000859277265465,,,0.068132575,
64,2023-05-18 15:00:00+00:00,148.0,41.0,34.0,37.0,18.0,17.0,18.0,11.0,0.0,3.0,11.0,0.0,4.0,5.0,2.0,3.0,18.0,17.0,18.0,18.0,17.0,18.0,1024.04,1024.04,0.0,0.0,0.0,557.0,555.0,605.0,615.0,0.16,,,,,,,,0.1297710281553612,0.7577663300977576,2.000859277265465,,,0.06809866,
65,2023-05-18 16:00:00+00:00,146.0,42.0,37.0,38.0,17.0,17.0,17.0,10.0,0.0,3.0,10.0,0.0,3.0,4.0,2.0,3.0,17.0,17.0,17.0,17.0,17.0,17.0,1024.04,1023.03,-1.02,0.0,0.0,358.0,411.0,456.0,394.0,0.16,,,,,,,,0.12279264420686307,0.7577663300977576,1.9377293518704448,,,0.0680650775,
66,2023-05-18 17:00:00+00:00,155.0,43.0,37.0,39.0,17.0,16.0,17.0,9.0,0.0,2.0,9.0,0.0,2.0,4.0,2.0,3.0,17.0,16.0,17.0,17.0,16.0,17.0,1024.04,1023.03,-1.02,0.0,0.0,169.0,255.0,296.0,172.0,0.16,,,,,,,,0.12279264420686307,0.7577663300977576,1.8780080161779975,,,0.0680650775,
67,2023-05-18 18:00:00+00:00,121.0,57.0,42.0,49.0,16.0,14.0,15.0,5.0,0.0,0.0,5.0,0.0,0.0,6.0,3.0,4.0,16.0,14.0,15.0,16.0,14.0,15.0,1023.03,1023.03,0.0,0.0,0.0,48.0,134.0,142.0,37.0,0.16,,,,,,,,0.10978677277584367,0.8132610958262529,1.708445769955421,,,0.068031495,
68,2023-05-18 19:00:00+00:00,68.0,64.0,54.0,59.0,14.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,14.0,12.0,13.0,14.0,12.0,13.0,1023.03,1023.03,0.0,0.0,0.0,15.0,23.0,26.0,13.0,0.16,,,,,,,,0.09797057210130243,0.8723109603497123,1.500584366236124,,,0.068031495,
69,2023-05-18 20:00:00+00:00,80.0,71.0,64.0,68.0,12.0,11.0,11.0,7.0,0.0,0.0,8.0,0.0,0.0,6.0,5.0,6.0,12.0,11.0,11.0,12.0,11.0,11.0,1023.03,1023.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0872546695224779,0.9351094033937339,1.357639006076392,,,0.068031495,
70,2023-05-18 21:00:00+00:00,77.0,74.0,66.0,71.0,12.0,11.0,11.0,8.0,0.0,2.0,9.0,0.0,2.0,7.0,5.0,6.0,12.0,11.0,11.0,12.0,11.0,11.0,1024.04,1024.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,,,,,,,0.0872546695224779,0.9351094033937339,1.357639006076392,,,0.06809866,
